;CD_CVM;CD_CONTA;ESCALA_MOEDA;DT_INI_EXERC;DT_FIM_EXERC;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
196;2437;3.05;MIL;2016-04-01;2016-06-30;Resultado Antes do Resultado Financeiro e dos Tributos;22933764.0;S
198;2437;3.07;MIL;2016-04-01;2016-06-30;Resultado Antes dos Tributos sobre o Lucro;21701924.0;S
199;2437;3.08;MIL;2016-04-01;2016-06-30;Imposto de Renda e Contribuição Social sobre o Lucro;-8911279.0;S
201;2437;3.10;MIL;2016-04-01;2016-06-30;Resultado Líquido de Operações Descontinuadas;0.0;S
202;2437;3.11;MIL;2016-04-01;2016-06-30;Lucro/Prejuízo Consolidado do Período;12790645.0;S
203;2437;3.99;MIL;2016-04-01;2016-06-30;Lucro por Ação - (Reais / Ação);0.0;N
212;2437;3.09;MIL;2016-07-01;2016-09-30;Resultado Líquido das Operações Continuadas;875117.0;S
213;2437;3.10;MIL;2016-07-01;2016-09-30;Resultado Líquido de Operações Descontinuadas;0.0;S
214;2437;3.11;MIL;2016-07-01;2016-09-30;Lucro/Prejuízo Consolidado do Período;875117.0;S
211;2437;3.08;MIL;2016-07-01;2016-09-30;Imposto de Renda e Contribuição Social sobre o Lucro;-429661.0;S
215;2437;3.99;MIL;2016-07-01;2016-09-30;Lucro por Ação - (Reais / Ação);0.0;N
210;2437;3.07;MIL;2016-07-01;2016-09-30;Resultado Antes dos Tributos sobre o Lucro;1304778.0;S
207;2437;3.04;MIL;2016-07-01;2016-09-30;Despesas/Receitas Operacionais;-2241763.0;S
208;2437;3.05;MIL;2016-07-01;2016-09-30;Resultado Antes do Resultado Financeiro e dos Tributos;2793993.0;S
206;2437;3.03;MIL;2016-07-01;2016-09-30;Resultado Bruto;5035756.0;S
205;2437;3.02;MIL;2016-07-01;2016-09-30;Custo dos Bens e/ou Serviços Vendidos;-3572168.0;S
204;2437;3.01;MIL;2016-07-01;2016-09-30;Receita de Venda de Bens e/ou Serviços;8607924.0;S
209;2437;3.06;MIL;2016-07-01;2016-09-30;Resultado Financeiro;-1489215.0;S
661;2437;3.02;MIL;2016-10-01;2016-12-31;Custo dos Bens e/ou Serviços Vendidos;-5806706.0;S
668;2437;3.09;MIL;2016-10-01;2016-12-31;Resultado Líquido das Operações Continuadas;-6258073.0;S
667;2437;3.08;MIL;2016-10-01;2016-12-31;Imposto de Renda e Contribuição Social sobre o Lucro;903702.0;S
666;2437;3.07;MIL;2016-10-01;2016-12-31;Resultado Antes dos Tributos sobre o Lucro;-7161775.0;S
665;2437;3.06;MIL;2016-10-01;2016-12-31;Resultado Financeiro;-1863092.0;S
664;2437;3.05;MIL;2016-10-01;2016-12-31;Resultado Antes do Resultado Financeiro e dos Tributos;-5298683.0;S
663;2437;3.04;MIL;2016-10-01;2016-12-31;Despesas/Receitas Operacionais;-11786227.0;S
662;2437;3.03;MIL;2016-10-01;2016-12-31;Resultado Bruto;6487544.0;S
660;2437;3.01;MIL;2016-10-01;2016-12-31;Receita de Venda de Bens e/ou Serviços;12294250.0;S
671;2437;3.99;MIL;2016-10-01;2016-12-31;Lucro por Ação - (Reais / Ação);0.0;N
669;2437;3.10;MIL;2016-10-01;2016-12-31;Resultado Líquido de Operações Descontinuadas;0.0;S
670;2437;3.11;MIL;2016-10-01;2016-12-31;Lucro/Prejuízo Consolidado do Período;-6258073.0;S
226;2437;3.11;MIL;2017-01-01;2017-03-31;Lucro/Prejuízo Consolidado do Período;1378152.0;S
227;2437;3.99;MIL;2017-01-01;2017-03-31;Lucro por Ação - (Reais / Ação);0.0;N
224;2437;3.09;MIL;2017-01-01;2017-03-31;Resultado Líquido das Operações Continuadas;1378152.0;S
223;2437;3.08;MIL;2017-01-01;2017-03-31;Imposto de Renda e Contribuição Social sobre o Lucro;-1251991.0;S
222;2437;3.07;MIL;2017-01-01;2017-03-31;Resultado Antes dos Tributos sobre o Lucro;2630143.0;S
220;2437;3.05;MIL;2017-01-01;2017-03-31;Resultado Antes do Resultado Financeiro e dos Tributos;3967772.0;S
219;2437;3.04;MIL;2017-01-01;2017-03-31;Despesas/Receitas Operacionais;-1583788.0;S
218;2437;3.03;MIL;2017-01-01;2017-03-31;Resultado Bruto;5551560.0;S
217;2437;3.02;MIL;2017-01-01;2017-03-31;Custo dos Bens e/ou Serviços Vendidos;-3417264.0;S
216;2437;3.01;MIL;2017-01-01;2017-03-31;Receita de Venda de Bens e/ou Serviços;8968824.0;S
225;2437;3.10;MIL;2017-01-01;2017-03-31;Resultado Líquido de Operações Descontinuadas;0.0;S
221;2437;3.06;MIL;2017-01-01;2017-03-31;Resultado Financeiro;-1337629.0;S
239;2437;3.99;MIL;2017-04-01;2017-06-30;Lucro por Ação - (Reais / Ação);0.0;N
231;2437;3.04;MIL;2017-04-01;2017-06-30;Despesas/Receitas Operacionais;-3301178.0;S
232;2437;3.05;MIL;2017-04-01;2017-06-30;Resultado Antes do Resultado Financeiro e dos Tributos;2548419.0;S
233;2437;3.06;MIL;2017-04-01;2017-06-30;Resultado Financeiro;-2020864.0;S
234;2437;3.07;MIL;2017-04-01;2017-06-30;Resultado Antes dos Tributos sobre o Lucro;527555.0;S
235;2437;3.08;MIL;2017-04-01;2017-06-30;Imposto de Renda e Contribuição Social sobre o Lucro;-183463.0;S
236;2437;3.09;MIL;2017-04-01;2017-06-30;Resultado Líquido das Operações Continuadas;344092.0;S
237;2437;3.10;MIL;2017-04-01;2017-06-30;Resultado Líquido de Operações Descontinuadas;0.0;S
238;2437;3.11;MIL;2017-04-01;2017-06-30;Lucro/Prejuízo Consolidado do Período;344092.0;S
228;2437;3.01;MIL;2017-04-01;2017-06-30;Receita de Venda de Bens e/ou Serviços;9094137.0;S
229;2437;3.02;MIL;2017-04-01;2017-06-30;Custo dos Bens e/ou Serviços Vendidos;-3244540.0;S
230;2437;3.03;MIL;2017-04-01;2017-06-30;Resultado Bruto;5849597.0;S
241;2437;3.02;MIL;2017-07-01;2017-09-30;Custo dos Bens e/ou Serviços Vendidos;-3927547.0;S
251;2437;3.99;MIL;2017-07-01;2017-09-30;Lucro por Ação - (Reais / Ação);0.0;N
250;2437;3.11;MIL;2017-07-01;2017-09-30;Lucro/Prejuízo Consolidado do Período;550158.0;S
249;2437;3.10;MIL;2017-07-01;2017-09-30;Resultado Líquido de Operações Descontinuadas;0.0;S
248;2437;3.09;MIL;2017-07-01;2017-09-30;Resultado Líquido das Operações Continuadas;550158.0;S
247;2437;3.08;MIL;2017-07-01;2017-09-30;Imposto de Renda e Contribuição Social sobre o Lucro;-294764.0;S
246;2437;3.07;MIL;2017-07-01;2017-09-30;Resultado Antes dos Tributos sobre o Lucro;844922.0;S
245;2437;3.06;MIL;2017-07-01;2017-09-30;Resultado Financeiro;-1538390.0;S
244;2437;3.05;MIL;2017-07-01;2017-09-30;Resultado Antes do Resultado Financeiro e dos Tributos;2383312.0;S
240;2437;3.01;MIL;2017-07-01;2017-09-30;Receita de Venda de Bens e/ou Serviços;8892350.0;S
242;2437;3.03;MIL;2017-07-01;2017-09-30;Resultado Bruto;4964803.0;S
243;2437;3.04;MIL;2017-07-01;2017-09-30;Despesas/Receitas Operacionais;-2581491.0;S
696;2437;3.01;MIL;2017-10-01;2017-12-31;Receita de Venda de Bens e/ou Serviços;10920713.0;S
707;2437;3.99;MIL;2017-10-01;2017-12-31;Lucro por Ação - (Reais / Ação);0.0;N
706;2437;3.11;MIL;2017-10-01;2017-12-31;Lucro/Prejuízo Consolidado do Período;-3998093.0;S
705;2437;3.10;MIL;2017-10-01;2017-12-31;Resultado Líquido de Operações Descontinuadas;0.0;S
704;2437;3.09;MIL;2017-10-01;2017-12-31;Resultado Líquido das Operações Continuadas;-3998093.0;S
697;2437;3.02;MIL;2017-10-01;2017-12-31;Custo dos Bens e/ou Serviços Vendidos;-4784287.0;S
702;2437;3.07;MIL;2017-10-01;2017-12-31;Resultado Antes dos Tributos sobre o Lucro;-4203018.0;S
701;2437;3.06;MIL;2017-10-01;2017-12-31;Resultado Financeiro;-296413.0;S
700;2437;3.05;MIL;2017-10-01;2017-12-31;Resultado Antes do Resultado Financeiro e dos Tributos;-3906605.0;S
699;2437;3.04;MIL;2017-10-01;2017-12-31;Despesas/Receitas Operacionais;-10043031.0;S
698;2437;3.03;MIL;2017-10-01;2017-12-31;Resultado Bruto;6136426.0;S
703;2437;3.08;MIL;2017-10-01;2017-12-31;Imposto de Renda e Contribuição Social sobre o Lucro;204925.0;S
262;2437;3.11;MIL;2018-01-01;2018-03-31;Lucro/Prejuízo Consolidado do Período;56138.0;S
261;2437;3.10;MIL;2018-01-01;2018-03-31;Resultado Líquido de Operações Descontinuadas;0.0;S
260;2437;3.09;MIL;2018-01-01;2018-03-31;Resultado Líquido das Operações Continuadas;56138.0;S
259;2437;3.08;MIL;2018-01-01;2018-03-31;Imposto de Renda e Contribuição Social sobre o Lucro;-714086.0;S
258;2437;3.07;MIL;2018-01-01;2018-03-31;Resultado Antes dos Tributos sobre o Lucro;770224.0;S
257;2437;3.06;MIL;2018-01-01;2018-03-31;Resultado Financeiro;-7292.0;S
256;2437;3.05;MIL;2018-01-01;2018-03-31;Resultado Antes do Resultado Financeiro e dos Tributos;777516.0;S
255;2437;3.04;MIL;2018-01-01;2018-03-31;Despesas/Receitas Operacionais;-4065025.0;S
254;2437;3.03;MIL;2018-01-01;2018-03-31;Resultado Bruto;4842541.0;S
263;2437;3.99;MIL;2018-01-01;2018-03-31;Lucro por Ação - (Reais / Ação);0.0;N
253;2437;3.02;MIL;2018-01-01;2018-03-31;Custo dos Bens e/ou Serviços Vendidos;-3750040.0;S
252;2437;3.01;MIL;2018-01-01;2018-03-31;Receita de Venda de Bens e/ou Serviços;8592581.0;S
266;2437;3.03;MIL;2018-04-01;2018-06-30;Resultado Bruto;8191077.0;S
264;2437;3.01;MIL;2018-04-01;2018-06-30;Receita de Venda de Bens e/ou Serviços;12288492.0;S
265;2437;3.02;MIL;2018-04-01;2018-06-30;Custo dos Bens e/ou Serviços Vendidos;-4097415.0;S
274;2437;3.11;MIL;2018-04-01;2018-06-30;Lucro/Prejuízo Consolidado do Período;2831925.0;S
273;2437;3.10;MIL;2018-04-01;2018-06-30;Resultado Líquido de Operações Descontinuadas;0.0;S
275;2437;3.99;MIL;2018-04-01;2018-06-30;Lucro por Ação - (Reais / Ação);0.0;N
271;2437;3.08;MIL;2018-04-01;2018-06-30;Imposto de Renda e Contribuição Social sobre o Lucro;-1424782.0;S
270;2437;3.07;MIL;2018-04-01;2018-06-30;Resultado Antes dos Tributos sobre o Lucro;4256707.0;S
269;2437;3.06;MIL;2018-04-01;2018-06-30;Resultado Financeiro;-552898.0;S
268;2437;3.05;MIL;2018-04-01;2018-06-30;Resultado Antes do Resultado Financeiro e dos Tributos;4809605.0;S
272;2437;3.09;MIL;2018-04-01;2018-06-30;Resultado Líquido das Operações Continuadas;2831925.0;S
267;2437;3.04;MIL;2018-04-01;2018-06-30;Despesas/Receitas Operacionais;-3381472.0;S
281;2437;3.06;MIL;2018-07-01;2018-09-30;Resultado Financeiro;-988239.0;S
277;2437;3.02;MIL;2018-07-01;2018-09-30;Custo dos Bens e/ou Serviços Vendidos;-3497692.0;S
278;2437;3.03;MIL;2018-07-01;2018-09-30;Resultado Bruto;5437826.0;S
279;2437;3.04;MIL;2018-07-01;2018-09-30;Despesas/Receitas Operacionais;-5737658.0;S
280;2437;3.05;MIL;2018-07-01;2018-09-30;Resultado Antes do Resultado Financeiro e dos Tributos;-299832.0;S
276;2437;3.01;MIL;2018-07-01;2018-09-30;Receita de Venda de Bens e/ou Serviços;8935518.0;S
284;2437;3.09;MIL;2018-07-01;2018-09-30;Resultado Líquido das Operações Continuadas;-1613453.0;S
285;2437;3.10;MIL;2018-07-01;2018-09-30;Resultado Líquido de Operações Descontinuadas;0.0;S
286;2437;3.11;MIL;2018-07-01;2018-09-30;Lucro/Prejuízo Consolidado do Período;-1613453.0;S
287;2437;3.99;MIL;2018-07-01;2018-09-30;Lucro por Ação - (Reais / Ação);0.0;N
282;2437;3.07;MIL;2018-07-01;2018-09-30;Resultado Antes dos Tributos sobre o Lucro;-1288071.0;S
283;2437;3.08;MIL;2018-07-01;2018-09-30;Imposto de Renda e Contribuição Social sobre o Lucro;-325382.0;S
733;2437;3.02;MIL;2018-10-01;2018-12-31;Custo dos Bens e/ou Serviços Vendidos;5808084.0;S
734;2437;3.03;MIL;2018-10-01;2018-12-31;Resultado Bruto;967240.0;S
735;2437;3.04;MIL;2018-10-01;2018-12-31;Despesas/Receitas Operacionais;12033882.0;S
736;2437;3.05;MIL;2018-10-01;2018-12-31;Resultado Antes do Resultado Financeiro e dos Tributos;13001122.0;S
737;2437;3.06;MIL;2018-10-01;2018-12-31;Resultado Financeiro;970356.0;S
738;2437;3.07;MIL;2018-10-01;2018-12-31;Resultado Antes dos Tributos sobre o Lucro;13971478.0;S
739;2437;3.08;MIL;2018-10-01;2018-12-31;Imposto de Renda e Contribuição Social sobre o Lucro;-19468.0;S
740;2437;3.09;MIL;2018-10-01;2018-12-31;Resultado Líquido das Operações Continuadas;13952010.0;S
741;2437;3.10;MIL;2018-10-01;2018-12-31;Resultado Líquido de Operações Descontinuadas;-1879043.0;S
742;2437;3.11;MIL;2018-10-01;2018-12-31;Lucro/Prejuízo Consolidado do Período;12072967.0;S
743;2437;3.99;MIL;2018-10-01;2018-12-31;Lucro por Ação - (Reais / Ação);0.0;N
732;2437;3.01;MIL;2018-10-01;2018-12-31;Receita de Venda de Bens e/ou Serviços;-4840844.0;S
298;2437;3.11;MIL;2019-01-01;2019-03-31;Lucro/Prejuízo Consolidado do Período;1347354.0;S
297;2437;3.10;MIL;2019-01-01;2019-03-31;Resultado Líquido de Operações Descontinuadas;-222616.0;S
296;2437;3.09;MIL;2019-01-01;2019-03-31;Resultado Líquido das Operações Continuadas;1569970.0;S
295;2437;3.08;MIL;2019-01-01;2019-03-31;Imposto de Renda e Contribuição Social sobre o Lucro;-616648.0;S
294;2437;3.07;MIL;2019-01-01;2019-03-31;Resultado Antes dos Tributos sobre o Lucro;2186618.0;S
293;2437;3.06;MIL;2019-01-01;2019-03-31;Resultado Financeiro;-322229.0;S
292;2437;3.05;MIL;2019-01-01;2019-03-31;Resultado Antes do Resultado Financeiro e dos Tributos;2508847.0;S
291;2437;3.04;MIL;2019-01-01;2019-03-31;Despesas/Receitas Operacionais;-2653663.0;S
290;2437;3.03;MIL;2019-01-01;2019-03-31;Resultado Bruto;5162510.0;S
289;2437;3.02;MIL;2019-01-01;2019-03-31;Custo dos Bens e/ou Serviços Vendidos;-1289252.0;S
288;2437;3.01;MIL;2019-01-01;2019-03-31;Receita de Venda de Bens e/ou Serviços;6451762.0;S
299;2437;3.99;MIL;2019-01-01;2019-03-31;Lucro por Ação - (Reais / Ação);0.0;N
311;2437;3.99;MIL;2019-04-01;2019-06-30;Lucro por Ação - (Reais / Ação);0.0;N
310;2437;3.11;MIL;2019-04-01;2019-06-30;Lucro/Prejuízo Consolidado do Período;5560934.0;S
302;2437;3.03;MIL;2019-04-01;2019-06-30;Resultado Bruto;5068477.0;S
301;2437;3.02;MIL;2019-04-01;2019-06-30;Custo dos Bens e/ou Serviços Vendidos;-1574933.0;S
300;2437;3.01;MIL;2019-04-01;2019-06-30;Receita de Venda de Bens e/ou Serviços;6643410.0;S
305;2437;3.06;MIL;2019-04-01;2019-06-30;Resultado Financeiro;411601.0;S
306;2437;3.07;MIL;2019-04-01;2019-06-30;Resultado Antes dos Tributos sobre o Lucro;1316935.0;S
307;2437;3.08;MIL;2019-04-01;2019-06-30;Imposto de Renda e Contribuição Social sobre o Lucro;-1015757.0;S
308;2437;3.09;MIL;2019-04-01;2019-06-30;Resultado Líquido das Operações Continuadas;301178.0;S
309;2437;3.10;MIL;2019-04-01;2019-06-30;Resultado Líquido de Operações Descontinuadas;5259756.0;S
303;2437;3.04;MIL;2019-04-01;2019-06-30;Despesas/Receitas Operacionais;-4163143.0;S
304;2437;3.05;MIL;2019-04-01;2019-06-30;Resultado Antes do Resultado Financeiro e dos Tributos;905334.0;S
320;2437;3.09;MIL;2019-07-01;2019-09-30;Resultado Líquido das Operações Continuadas;715872.0;S
321;2437;3.10;MIL;2019-07-01;2019-09-30;Resultado Líquido de Operações Descontinuadas;0.0;S
323;2437;3.99;MIL;2019-07-01;2019-09-30;Lucro por Ação - (Reais / Ação);0.0;N
322;2437;3.11;MIL;2019-07-01;2019-09-30;Lucro/Prejuízo Consolidado do Período;715872.0;S
313;2437;3.02;MIL;2019-07-01;2019-09-30;Custo dos Bens e/ou Serviços Vendidos;-1867749.0;S
314;2437;3.03;MIL;2019-07-01;2019-09-30;Resultado Bruto;5423577.0;S
312;2437;3.01;MIL;2019-07-01;2019-09-30;Receita de Venda de Bens e/ou Serviços;7291326.0;S
316;2437;3.05;MIL;2019-07-01;2019-09-30;Resultado Antes do Resultado Financeiro e dos Tributos;2327184.0;S
317;2437;3.06;MIL;2019-07-01;2019-09-30;Resultado Financeiro;-860866.0;S
318;2437;3.07;MIL;2019-07-01;2019-09-30;Resultado Antes dos Tributos sobre o Lucro;1466318.0;S
319;2437;3.08;MIL;2019-07-01;2019-09-30;Imposto de Renda e Contribuição Social sobre o Lucro;-750446.0;S
315;2437;3.04;MIL;2019-07-01;2019-09-30;Despesas/Receitas Operacionais;-3096393.0;S
773;2437;3.06;MIL;2019-10-01;2019-12-31;Resultado Financeiro;-1309532.0;S
768;2437;3.01;MIL;2019-10-01;2019-12-31;Receita de Venda de Bens e/ou Serviços;7339029.0;S
769;2437;3.02;MIL;2019-10-01;2019-12-31;Custo dos Bens e/ou Serviços Vendidos;-2045885.0;S
771;2437;3.04;MIL;2019-10-01;2019-12-31;Despesas/Receitas Operacionais;-2584877.0;S
772;2437;3.05;MIL;2019-10-01;2019-12-31;Resultado Antes do Resultado Financeiro e dos Tributos;2708267.0;S
774;2437;3.07;MIL;2019-10-01;2019-12-31;Resultado Antes dos Tributos sobre o Lucro;1398735.0;S
778;2437;3.11;MIL;2019-10-01;2019-12-31;Lucro/Prejuízo Consolidado do Período;3119683.0;S
776;2437;3.09;MIL;2019-10-01;2019-12-31;Resultado Líquido das Operações Continuadas;4871848.0;S
777;2437;3.10;MIL;2019-10-01;2019-12-31;Resultado Líquido de Operações Descontinuadas;-1752165.0;S
779;2437;3.99;MIL;2019-10-01;2019-12-31;Lucro por Ação - (Reais / Ação);0.0;N
775;2437;3.08;MIL;2019-10-01;2019-12-31;Imposto de Renda e Contribuição Social sobre o Lucro;3473113.0;S
770;2437;3.03;MIL;2019-10-01;2019-12-31;Resultado Bruto;5293144.0;S
326;2437;3.03;MIL;2020-01-01;2020-03-31;Resultado Bruto;5204641.0;S
327;2437;3.04;MIL;2020-01-01;2020-03-31;Despesas/Receitas Operacionais;-2871222.0;S
325;2437;3.02;MIL;2020-01-01;2020-03-31;Custo dos Bens e/ou Serviços Vendidos;-1750995.0;S
324;2437;3.01;MIL;2020-01-01;2020-03-31;Receita de Venda de Bens e/ou Serviços;6955636.0;S
328;2437;3.05;MIL;2020-01-01;2020-03-31;Resultado Antes do Resultado Financeiro e dos Tributos;2333419.0;S
333;2437;3.10;MIL;2020-01-01;2020-03-31;Resultado Líquido de Operações Descontinuadas;0.0;S
330;2437;3.07;MIL;2020-01-01;2020-03-31;Resultado Antes dos Tributos sobre o Lucro;824108.0;S
329;2437;3.06;MIL;2020-01-01;2020-03-31;Resultado Financeiro;-1509311.0;S
334;2437;3.11;MIL;2020-01-01;2020-03-31;Lucro/Prejuízo Consolidado do Período;306836.0;S
331;2437;3.08;MIL;2020-01-01;2020-03-31;Imposto de Renda e Contribuição Social sobre o Lucro;-517272.0;S
332;2437;3.09;MIL;2020-01-01;2020-03-31;Resultado Líquido das Operações Continuadas;306836.0;S
335;2437;3.99;MIL;2020-01-01;2020-03-31;Lucro por Ação - (Reais / Ação);0.0;N
337;2437;3.02;MIL;2020-04-01;2020-06-30;Custo dos Bens e/ou Serviços Vendidos;-1439206.0;S
336;2437;3.01;MIL;2020-04-01;2020-06-30;Receita de Venda de Bens e/ou Serviços;11097590.0;S
347;2437;3.99;MIL;2020-04-01;2020-06-30;Lucro por Ação - (Reais / Ação);0.0;N
345;2437;3.10;MIL;2020-04-01;2020-06-30;Resultado Líquido de Operações Descontinuadas;0.0;S
344;2437;3.09;MIL;2020-04-01;2020-06-30;Resultado Líquido das Operações Continuadas;4597353.0;S
346;2437;3.11;MIL;2020-04-01;2020-06-30;Lucro/Prejuízo Consolidado do Período;4597353.0;S
342;2437;3.07;MIL;2020-04-01;2020-06-30;Resultado Antes dos Tributos sobre o Lucro;5993619.0;S
341;2437;3.06;MIL;2020-04-01;2020-06-30;Resultado Financeiro;-1330590.0;S
340;2437;3.05;MIL;2020-04-01;2020-06-30;Resultado Antes do Resultado Financeiro e dos Tributos;7324209.0;S
339;2437;3.04;MIL;2020-04-01;2020-06-30;Despesas/Receitas Operacionais;-2334175.0;S
338;2437;3.03;MIL;2020-04-01;2020-06-30;Resultado Bruto;9658384.0;S
343;2437;3.08;MIL;2020-04-01;2020-06-30;Imposto de Renda e Contribuição Social sobre o Lucro;-1396266.0;S
358;2437;3.11;MIL;2020-07-01;2020-09-30;Lucro/Prejuízo Consolidado do Período;95764.0;S
357;2437;3.10;MIL;2020-07-01;2020-09-30;Resultado Líquido de Operações Descontinuadas;0.0;S
356;2437;3.09;MIL;2020-07-01;2020-09-30;Resultado Líquido das Operações Continuadas;95764.0;S
355;2437;3.08;MIL;2020-07-01;2020-09-30;Imposto de Renda e Contribuição Social sobre o Lucro;-407349.0;S
354;2437;3.07;MIL;2020-07-01;2020-09-30;Resultado Antes dos Tributos sobre o Lucro;503113.0;S
353;2437;3.06;MIL;2020-07-01;2020-09-30;Resultado Financeiro;-986768.0;S
352;2437;3.05;MIL;2020-07-01;2020-09-30;Resultado Antes do Resultado Financeiro e dos Tributos;1489881.0;S
351;2437;3.04;MIL;2020-07-01;2020-09-30;Despesas/Receitas Operacionais;-4110520.0;S
350;2437;3.03;MIL;2020-07-01;2020-09-30;Resultado Bruto;5600401.0;S
359;2437;3.99;MIL;2020-07-01;2020-09-30;Lucro por Ação - (Reais / Ação);0.0;N
348;2437;3.01;MIL;2020-07-01;2020-09-30;Receita de Venda de Bens e/ou Serviços;7431216.0;S
349;2437;3.02;MIL;2020-07-01;2020-09-30;Custo dos Bens e/ou Serviços Vendidos;-1830815.0;S
814;2437;3.11;MIL;2020-10-01;2020-12-31;Lucro/Prejuízo Consolidado do Período;1387360.0;S
813;2437;3.10;MIL;2020-10-01;2020-12-31;Resultado Líquido de Operações Descontinuadas;0.0;S
812;2437;3.09;MIL;2020-10-01;2020-12-31;Resultado Líquido das Operações Continuadas;1387360.0;S
811;2437;3.08;MIL;2020-10-01;2020-12-31;Imposto de Renda e Contribuição Social sobre o Lucro;1755554.0;S
810;2437;3.07;MIL;2020-10-01;2020-12-31;Resultado Antes dos Tributos sobre o Lucro;-368194.0;S
804;2437;3.01;MIL;2020-10-01;2020-12-31;Receita de Venda de Bens e/ou Serviços;3596071.0;S
808;2437;3.05;MIL;2020-10-01;2020-12-31;Resultado Antes do Resultado Financeiro e dos Tributos;-2523217.0;S
809;2437;3.06;MIL;2020-10-01;2020-12-31;Resultado Financeiro;2155023.0;S
805;2437;3.02;MIL;2020-10-01;2020-12-31;Custo dos Bens e/ou Serviços Vendidos;-2938235.0;S
815;2437;3.99;MIL;2020-10-01;2020-12-31;Lucro por Ação - (Reais / Ação);0.0;N
807;2437;3.04;MIL;2020-10-01;2020-12-31;Despesas/Receitas Operacionais;-3181053.0;S
806;2437;3.03;MIL;2020-10-01;2020-12-31;Resultado Bruto;657836.0;S
371;2437;3.99;MIL;2021-01-01;2021-03-31;Lucro por Ação - (Reais / Ação);0.0;N
360;2437;3.01;MIL;2021-01-01;2021-03-31;Receita de Venda de Bens e/ou Serviços;8208426.0;S
361;2437;3.02;MIL;2021-01-01;2021-03-31;Custo dos Bens e/ou Serviços Vendidos;-2938607.0;S
362;2437;3.03;MIL;2021-01-01;2021-03-31;Resultado Bruto;5269819.0;S
364;2437;3.05;MIL;2021-01-01;2021-03-31;Resultado Antes do Resultado Financeiro e dos Tributos;3400276.0;S
366;2437;3.07;MIL;2021-01-01;2021-03-31;Resultado Antes dos Tributos sobre o Lucro;2816505.0;S
367;2437;3.08;MIL;2021-01-01;2021-03-31;Imposto de Renda e Contribuição Social sobre o Lucro;-1207366.0;S
368;2437;3.09;MIL;2021-01-01;2021-03-31;Resultado Líquido das Operações Continuadas;1609139.0;S
369;2437;3.10;MIL;2021-01-01;2021-03-31;Resultado Líquido de Operações Descontinuadas;0.0;S
370;2437;3.11;MIL;2021-01-01;2021-03-31;Lucro/Prejuízo Consolidado do Período;1609139.0;S
363;2437;3.04;MIL;2021-01-01;2021-03-31;Despesas/Receitas Operacionais;-1869543.0;S
365;2437;3.06;MIL;2021-01-01;2021-03-31;Resultado Financeiro;-583771.0;S
383;2437;3.99;MIL;2021-04-01;2021-06-30;Lucro por Ação - (Reais / Ação);0.0;N
372;2437;3.01;MIL;2021-04-01;2021-06-30;Receita de Venda de Bens e/ou Serviços;7959252.0;S
373;2437;3.02;MIL;2021-04-01;2021-06-30;Custo dos Bens e/ou Serviços Vendidos;-3379281.0;S
374;2437;3.03;MIL;2021-04-01;2021-06-30;Resultado Bruto;4579971.0;S
375;2437;3.04;MIL;2021-04-01;2021-06-30;Despesas/Receitas Operacionais;-1751291.0;S
376;2437;3.05;MIL;2021-04-01;2021-06-30;Resultado Antes do Resultado Financeiro e dos Tributos;2828680.0;S
378;2437;3.07;MIL;2021-04-01;2021-06-30;Resultado Antes dos Tributos sobre o Lucro;3350104.0;S
379;2437;3.08;MIL;2021-04-01;2021-06-30;Imposto de Renda e Contribuição Social sobre o Lucro;-820180.0;S
380;2437;3.09;MIL;2021-04-01;2021-06-30;Resultado Líquido das Operações Continuadas;2529924.0;S
381;2437;3.10;MIL;2021-04-01;2021-06-30;Resultado Líquido de Operações Descontinuadas;0.0;S
382;2437;3.11;MIL;2021-04-01;2021-06-30;Lucro/Prejuízo Consolidado do Período;2529924.0;S
377;2437;3.06;MIL;2021-04-01;2021-06-30;Resultado Financeiro;521424.0;S
385;2437;3.02;MIL;2021-07-01;2021-09-30;Custo dos Bens e/ou Serviços Vendidos;-866434.0;S
395;2437;3.99;MIL;2021-07-01;2021-09-30;Lucro por Ação - (Reais / Ação);0.0;N
393;2437;3.10;MIL;2021-07-01;2021-09-30;Resultado Líquido de Operações Descontinuadas;0.0;S
392;2437;3.09;MIL;2021-07-01;2021-09-30;Resultado Líquido das Operações Continuadas;964561.0;S
384;2437;3.01;MIL;2021-07-01;2021-09-30;Receita de Venda de Bens e/ou Serviços;9956628.0;S
394;2437;3.11;MIL;2021-07-01;2021-09-30;Lucro/Prejuízo Consolidado do Período;964561.0;S
391;2437;3.08;MIL;2021-07-01;2021-09-30;Imposto de Renda e Contribuição Social sobre o Lucro;-3068559.0;S
389;2437;3.06;MIL;2021-07-01;2021-09-30;Resultado Financeiro;-1059419.0;S
388;2437;3.05;MIL;2021-07-01;2021-09-30;Resultado Antes do Resultado Financeiro e dos Tributos;5092539.0;S
387;2437;3.04;MIL;2021-07-01;2021-09-30;Despesas/Receitas Operacionais;-3997655.0;S
386;2437;3.03;MIL;2021-07-01;2021-09-30;Resultado Bruto;9090194.0;S
390;2437;3.07;MIL;2021-07-01;2021-09-30;Resultado Antes dos Tributos sobre o Lucro;4033120.0;S
851;2437;3.99;MIL;2021-10-01;2021-12-31;Lucro por Ação - (Reais / Ação);0.0;N
