;CD_CVM;CD_CONTA;ESCALA_MOEDA;DT_INI_EXERC;DT_FIM_EXERC;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
0;21490;3.11;MIL;2018-10-01;2018-12-31;Lucro/Prejuízo Consolidado do Período;66382.0;S
0;21490;3.99;MIL;2018-10-01;2018-12-31;Lucro por Ação - (Reais / Ação);0.0;N
0;21490;3.01;MIL;2018-10-01;2018-12-31;Receita de Venda de Bens e/ou Serviços;403115.0;S
0;21490;3.02;MIL;2018-10-01;2018-12-31;Custo dos Bens e/ou Serviços Vendidos;-218640.0;S
0;21490;3.03;MIL;2018-10-01;2018-12-31;Resultado Bruto;184475.0;S
0;21490;3.04;MIL;2018-10-01;2018-12-31;Despesas/Receitas Operacionais;-41208.0;S
0;21490;3.05;MIL;2018-10-01;2018-12-31;Resultado Antes do Resultado Financeiro e dos Tributos;143267.0;S
0;21490;3.06;MIL;2018-10-01;2018-12-31;Resultado Financeiro;-70501.0;S
0;21490;3.07;MIL;2018-10-01;2018-12-31;Resultado Antes dos Tributos sobre o Lucro;72766.0;S
0;21490;3.08;MIL;2018-10-01;2018-12-31;Imposto de Renda e Contribuição Social sobre o Lucro;-6384.0;S
0;21490;3.09;MIL;2018-10-01;2018-12-31;Resultado Líquido das Operações Continuadas;66382.0;S
0;21490;3.10;MIL;2018-10-01;2018-12-31;Resultado Líquido de Operações Descontinuadas;0.0;S
0;21490;3.11;MIL;2018-10-01;2018-12-31;Lucro/Prejuízo Consolidado do Período;66382.0;S
0;21490;3.99;MIL;2018-10-01;2018-12-31;Lucro por Ação - (Reais / Ação);0.0;N
0;21490;3.01;MIL;2019-10-01;2019-12-31;Receita de Venda de Bens e/ou Serviços;1369412.0;S
0;21490;3.02;MIL;2019-10-01;2019-12-31;Custo dos Bens e/ou Serviços Vendidos;-751867.0;S
0;21490;3.03;MIL;2019-10-01;2019-12-31;Resultado Bruto;617545.0;S
0;21490;3.04;MIL;2019-10-01;2019-12-31;Despesas/Receitas Operacionais;15260.0;S
0;21490;3.05;MIL;2019-10-01;2019-12-31;Resultado Antes do Resultado Financeiro e dos Tributos;632805.0;S
0;21490;3.06;MIL;2019-10-01;2019-12-31;Resultado Financeiro;-72581.0;S
0;21490;3.07;MIL;2019-10-01;2019-12-31;Resultado Antes dos Tributos sobre o Lucro;560224.0;S
0;21490;3.08;MIL;2019-10-01;2019-12-31;Imposto de Renda e Contribuição Social sobre o Lucro;-211864.0;S
0;21490;3.09;MIL;2019-10-01;2019-12-31;Resultado Líquido das Operações Continuadas;348360.0;S
0;21490;3.10;MIL;2019-10-01;2019-12-31;Resultado Líquido de Operações Descontinuadas;0.0;S
0;21490;3.11;MIL;2019-10-01;2019-12-31;Lucro/Prejuízo Consolidado do Período;348360.0;S
0;21490;3.99;MIL;2019-10-01;2019-12-31;Lucro por Ação - (Reais / Ação);0.0;N
0;21490;3.01;MIL;2019-10-01;2019-12-31;Receita de Venda de Bens e/ou Serviços;1369412.0;S
0;21490;3.02;MIL;2019-10-01;2019-12-31;Custo dos Bens e/ou Serviços Vendidos;-751867.0;S
0;21490;3.03;MIL;2019-10-01;2019-12-31;Resultado Bruto;617545.0;S
0;21490;3.04;MIL;2019-10-01;2019-12-31;Despesas/Receitas Operacionais;15260.0;S
0;21490;3.05;MIL;2019-10-01;2019-12-31;Resultado Antes do Resultado Financeiro e dos Tributos;632805.0;S
0;21490;3.06;MIL;2019-10-01;2019-12-31;Resultado Financeiro;-72581.0;S
0;21490;3.07;MIL;2019-10-01;2019-12-31;Resultado Antes dos Tributos sobre o Lucro;560224.0;S
0;21490;3.08;MIL;2019-10-01;2019-12-31;Imposto de Renda e Contribuição Social sobre o Lucro;-211864.0;S
0;21490;3.09;MIL;2019-10-01;2019-12-31;Resultado Líquido das Operações Continuadas;348360.0;S
0;21490;3.10;MIL;2019-10-01;2019-12-31;Resultado Líquido de Operações Descontinuadas;0.0;S
0;21490;3.11;MIL;2019-10-01;2019-12-31;Lucro/Prejuízo Consolidado do Período;348360.0;S
0;21490;3.99;MIL;2019-10-01;2019-12-31;Lucro por Ação - (Reais / Ação);0.0;N
0;21490;3.01;MIL;2019-10-01;2019-12-31;Receita de Venda de Bens e/ou Serviços;1369412.0;S
0;21490;3.02;MIL;2019-10-01;2019-12-31;Custo dos Bens e/ou Serviços Vendidos;-751867.0;S
0;21490;3.03;MIL;2019-10-01;2019-12-31;Resultado Bruto;617545.0;S
0;21490;3.04;MIL;2019-10-01;2019-12-31;Despesas/Receitas Operacionais;15260.0;S
0;21490;3.05;MIL;2019-10-01;2019-12-31;Resultado Antes do Resultado Financeiro e dos Tributos;632805.0;S
0;21490;3.06;MIL;2019-10-01;2019-12-31;Resultado Financeiro;-72581.0;S
0;21490;3.07;MIL;2019-10-01;2019-12-31;Resultado Antes dos Tributos sobre o Lucro;560224.0;S
0;21490;3.08;MIL;2019-10-01;2019-12-31;Imposto de Renda e Contribuição Social sobre o Lucro;-211864.0;S
0;21490;3.09;MIL;2019-10-01;2019-12-31;Resultado Líquido das Operações Continuadas;348360.0;S
0;21490;3.10;MIL;2019-10-01;2019-12-31;Resultado Líquido de Operações Descontinuadas;0.0;S
0;21490;3.11;MIL;2019-10-01;2019-12-31;Lucro/Prejuízo Consolidado do Período;348360.0;S
0;21490;3.99;MIL;2019-10-01;2019-12-31;Lucro por Ação - (Reais / Ação);0.0;N
0;21490;3.01;MIL;2020-10-01;2020-12-31;Receita de Venda de Bens e/ou Serviços;2405519.0;S
0;21490;3.02;MIL;2020-10-01;2020-12-31;Custo dos Bens e/ou Serviços Vendidos;-702755.0;S
0;21490;3.03;MIL;2020-10-01;2020-12-31;Resultado Bruto;1702764.0;S
0;21490;3.04;MIL;2020-10-01;2020-12-31;Despesas/Receitas Operacionais;-38093.0;S
0;21490;3.05;MIL;2020-10-01;2020-12-31;Resultado Antes do Resultado Financeiro e dos Tributos;1664671.0;S
0;21490;3.06;MIL;2020-10-01;2020-12-31;Resultado Financeiro;-203284.0;S
0;21490;3.07;MIL;2020-10-01;2020-12-31;Resultado Antes dos Tributos sobre o Lucro;1461387.0;S
0;21490;3.08;MIL;2020-10-01;2020-12-31;Imposto de Renda e Contribuição Social sobre o Lucro;-428474.0;S
0;21490;3.09;MIL;2020-10-01;2020-12-31;Resultado Líquido das Operações Continuadas;1032913.0;S
0;21490;3.10;MIL;2020-10-01;2020-12-31;Resultado Líquido de Operações Descontinuadas;0.0;S
0;21490;3.11;MIL;2020-10-01;2020-12-31;Lucro/Prejuízo Consolidado do Período;1032913.0;S
0;21490;3.99;MIL;2020-10-01;2020-12-31;Lucro por Ação - (Reais / Ação);0.0;N
0;21490;3.01;MIL;2020-10-01;2020-12-31;Receita de Venda de Bens e/ou Serviços;2405519.0;S
0;21490;3.02;MIL;2020-10-01;2020-12-31;Custo dos Bens e/ou Serviços Vendidos;-702755.0;S
0;21490;3.03;MIL;2020-10-01;2020-12-31;Resultado Bruto;1702764.0;S
0;21490;3.04;MIL;2020-10-01;2020-12-31;Despesas/Receitas Operacionais;-38093.0;S
0;21490;3.05;MIL;2020-10-01;2020-12-31;Resultado Antes do Resultado Financeiro e dos Tributos;1664671.0;S
0;21490;3.06;MIL;2020-10-01;2020-12-31;Resultado Financeiro;-203284.0;S
0;21490;3.07;MIL;2020-10-01;2020-12-31;Resultado Antes dos Tributos sobre o Lucro;1461387.0;S
0;21490;3.08;MIL;2020-10-01;2020-12-31;Imposto de Renda e Contribuição Social sobre o Lucro;-428474.0;S
0;21490;3.09;MIL;2020-10-01;2020-12-31;Resultado Líquido das Operações Continuadas;1032913.0;S
0;21490;3.10;MIL;2020-10-01;2020-12-31;Resultado Líquido de Operações Descontinuadas;0.0;S
0;21490;3.11;MIL;2020-10-01;2020-12-31;Lucro/Prejuízo Consolidado do Período;1032913.0;S
0;21490;3.99;MIL;2020-10-01;2020-12-31;Lucro por Ação - (Reais / Ação);0.0;N
0;21490;3.01;MIL;2020-10-01;2020-12-31;Receita de Venda de Bens e/ou Serviços;2405519.0;S
0;21490;3.02;MIL;2020-10-01;2020-12-31;Custo dos Bens e/ou Serviços Vendidos;-702755.0;S
0;21490;3.03;MIL;2020-10-01;2020-12-31;Resultado Bruto;1702764.0;S
0;21490;3.04;MIL;2020-10-01;2020-12-31;Despesas/Receitas Operacionais;-38093.0;S
0;21490;3.05;MIL;2020-10-01;2020-12-31;Resultado Antes do Resultado Financeiro e dos Tributos;1664671.0;S
0;21490;3.06;MIL;2020-10-01;2020-12-31;Resultado Financeiro;-203284.0;S
0;21490;3.07;MIL;2020-10-01;2020-12-31;Resultado Antes dos Tributos sobre o Lucro;1461387.0;S
0;21490;3.08;MIL;2020-10-01;2020-12-31;Imposto de Renda e Contribuição Social sobre o Lucro;-428474.0;S
0;21490;3.09;MIL;2020-10-01;2020-12-31;Resultado Líquido das Operações Continuadas;1032913.0;S
0;21490;3.10;MIL;2020-10-01;2020-12-31;Resultado Líquido de Operações Descontinuadas;0.0;S
0;21490;3.11;MIL;2020-10-01;2020-12-31;Lucro/Prejuízo Consolidado do Período;1032913.0;S
0;21490;3.99;MIL;2020-10-01;2020-12-31;Lucro por Ação - (Reais / Ação);0.0;N
0;21490;3.01;MIL;2021-10-01;2021-12-31;Receita de Venda de Bens e/ou Serviços;1127941.0;S
0;21490;3.02;MIL;2021-10-01;2021-12-31;Custo dos Bens e/ou Serviços Vendidos;-340576.0;S
0;21490;3.03;MIL;2021-10-01;2021-12-31;Resultado Bruto;787365.0;S
0;21490;3.04;MIL;2021-10-01;2021-12-31;Despesas/Receitas Operacionais;-44549.0;S
0;21490;3.05;MIL;2021-10-01;2021-12-31;Resultado Antes do Resultado Financeiro e dos Tributos;742816.0;S
0;21490;3.06;MIL;2021-10-01;2021-12-31;Resultado Financeiro;-216553.0;S
0;21490;3.07;MIL;2021-10-01;2021-12-31;Resultado Antes dos Tributos sobre o Lucro;526263.0;S
0;21490;3.08;MIL;2021-10-01;2021-12-31;Imposto de Renda e Contribuição Social sobre o Lucro;-169854.0;S
0;21490;3.09;MIL;2021-10-01;2021-12-31;Resultado Líquido das Operações Continuadas;356409.0;S
0;21490;3.10;MIL;2021-10-01;2021-12-31;Resultado Líquido de Operações Descontinuadas;0.0;S
0;21490;3.11;MIL;2021-10-01;2021-12-31;Lucro/Prejuízo Consolidado do Período;356409.0;S
0;21490;3.99;MIL;2021-10-01;2021-12-31;Lucro por Ação - (Reais / Ação);0.0;N
0;21490;3.01;MIL;2021-10-01;2021-12-31;Receita de Venda de Bens e/ou Serviços;1127941.0;S
0;21490;3.02;MIL;2021-10-01;2021-12-31;Custo dos Bens e/ou Serviços Vendidos;-340576.0;S
0;21490;3.03;MIL;2021-10-01;2021-12-31;Resultado Bruto;787365.0;S
0;21490;3.04;MIL;2021-10-01;2021-12-31;Despesas/Receitas Operacionais;-44549.0;S
0;21490;3.05;MIL;2021-10-01;2021-12-31;Resultado Antes do Resultado Financeiro e dos Tributos;742816.0;S
0;21490;3.06;MIL;2021-10-01;2021-12-31;Resultado Financeiro;-216553.0;S
0;21490;3.07;MIL;2021-10-01;2021-12-31;Resultado Antes dos Tributos sobre o Lucro;526263.0;S
0;21490;3.08;MIL;2021-10-01;2021-12-31;Imposto de Renda e Contribuição Social sobre o Lucro;-169854.0;S
0;21490;3.09;MIL;2021-10-01;2021-12-31;Resultado Líquido das Operações Continuadas;356409.0;S
0;21490;3.10;MIL;2021-10-01;2021-12-31;Resultado Líquido de Operações Descontinuadas;0.0;S
0;21490;3.11;MIL;2021-10-01;2021-12-31;Lucro/Prejuízo Consolidado do Período;356409.0;S
0;21490;3.99;MIL;2021-10-01;2021-12-31;Lucro por Ação - (Reais / Ação);0.0;N
0;21490;3.01;MIL;2021-10-01;2021-12-31;Receita de Venda de Bens e/ou Serviços;1127941.0;S
0;21490;3.02;MIL;2021-10-01;2021-12-31;Custo dos Bens e/ou Serviços Vendidos;-340576.0;S
0;21490;3.03;MIL;2021-10-01;2021-12-31;Resultado Bruto;787365.0;S
0;21490;3.04;MIL;2021-10-01;2021-12-31;Despesas/Receitas Operacionais;-44549.0;S
0;21490;3.05;MIL;2021-10-01;2021-12-31;Resultado Antes do Resultado Financeiro e dos Tributos;742816.0;S
0;21490;3.06;MIL;2021-10-01;2021-12-31;Resultado Financeiro;-216553.0;S
0;21490;3.07;MIL;2021-10-01;2021-12-31;Resultado Antes dos Tributos sobre o Lucro;526263.0;S
0;21490;3.08;MIL;2021-10-01;2021-12-31;Imposto de Renda e Contribuição Social sobre o Lucro;-169854.0;S
0;21490;3.09;MIL;2021-10-01;2021-12-31;Resultado Líquido das Operações Continuadas;356409.0;S
0;21490;3.10;MIL;2021-10-01;2021-12-31;Resultado Líquido de Operações Descontinuadas;0.0;S
0;21490;3.11;MIL;2021-10-01;2021-12-31;Lucro/Prejuízo Consolidado do Período;356409.0;S
0;21490;3.99;MIL;2021-10-01;2021-12-31;Lucro por Ação - (Reais / Ação);0.0;N
0;21490;3.01;MIL;2022-10-01;2022-12-31;Receita de Venda de Bens e/ou Serviços;732286.0;S
0;21490;3.02;MIL;2022-10-01;2022-12-31;Custo dos Bens e/ou Serviços Vendidos;-197481.0;S
0;21490;3.03;MIL;2022-10-01;2022-12-31;Resultado Bruto;534805.0;S
0;21490;3.04;MIL;2022-10-01;2022-12-31;Despesas/Receitas Operacionais;-48984.0;S
0;21490;3.05;MIL;2022-10-01;2022-12-31;Resultado Antes do Resultado Financeiro e dos Tributos;485821.0;S
0;21490;3.06;MIL;2022-10-01;2022-12-31;Resultado Financeiro;-217148.0;S
0;21490;3.07;MIL;2022-10-01;2022-12-31;Resultado Antes dos Tributos sobre o Lucro;268673.0;S
0;21490;3.08;MIL;2022-10-01;2022-12-31;Imposto de Renda e Contribuição Social sobre o Lucro;38120.0;S
0;21490;3.09;MIL;2022-10-01;2022-12-31;Resultado Líquido das Operações Continuadas;306793.0;S
0;21490;3.10;MIL;2022-10-01;2022-12-31;Resultado Líquido de Operações Descontinuadas;0.0;S
0;21490;3.11;MIL;2022-10-01;2022-12-31;Lucro/Prejuízo Consolidado do Período;306793.0;S
0;21490;3.99;MIL;2022-10-01;2022-12-31;Lucro por Ação - (Reais / Ação);0.0;N
0;21490;3.01;MIL;2022-10-01;2022-12-31;Receita de Venda de Bens e/ou Serviços;732286.0;S
0;21490;3.02;MIL;2022-10-01;2022-12-31;Custo dos Bens e/ou Serviços Vendidos;-197481.0;S
0;21490;3.03;MIL;2022-10-01;2022-12-31;Resultado Bruto;534805.0;S
0;21490;3.04;MIL;2022-10-01;2022-12-31;Despesas/Receitas Operacionais;-48984.0;S
0;21490;3.05;MIL;2022-10-01;2022-12-31;Resultado Antes do Resultado Financeiro e dos Tributos;485821.0;S
0;21490;3.06;MIL;2022-10-01;2022-12-31;Resultado Financeiro;-217148.0;S
0;21490;3.07;MIL;2022-10-01;2022-12-31;Resultado Antes dos Tributos sobre o Lucro;268673.0;S
0;21490;3.08;MIL;2022-10-01;2022-12-31;Imposto de Renda e Contribuição Social sobre o Lucro;38120.0;S
0;21490;3.09;MIL;2022-10-01;2022-12-31;Resultado Líquido das Operações Continuadas;306793.0;S
0;21490;3.10;MIL;2022-10-01;2022-12-31;Resultado Líquido de Operações Descontinuadas;0.0;S
0;21490;3.11;MIL;2022-10-01;2022-12-31;Lucro/Prejuízo Consolidado do Período;306793.0;S
0;21490;3.99;MIL;2022-10-01;2022-12-31;Lucro por Ação - (Reais / Ação);0.0;N
0;21490;3.01;MIL;2022-10-01;2022-12-31;Receita de Venda de Bens e/ou Serviços;732286.0;S
0;21490;3.02;MIL;2022-10-01;2022-12-31;Custo dos Bens e/ou Serviços Vendidos;-197481.0;S
0;21490;3.03;MIL;2022-10-01;2022-12-31;Resultado Bruto;534805.0;S
0;21490;3.04;MIL;2022-10-01;2022-12-31;Despesas/Receitas Operacionais;-48984.0;S
0;21490;3.05;MIL;2022-10-01;2022-12-31;Resultado Antes do Resultado Financeiro e dos Tributos;485821.0;S
0;21490;3.06;MIL;2022-10-01;2022-12-31;Resultado Financeiro;-217148.0;S
0;21490;3.07;MIL;2022-10-01;2022-12-31;Resultado Antes dos Tributos sobre o Lucro;268673.0;S
0;21490;3.08;MIL;2022-10-01;2022-12-31;Imposto de Renda e Contribuição Social sobre o Lucro;38120.0;S
0;21490;3.09;MIL;2022-10-01;2022-12-31;Resultado Líquido das Operações Continuadas;306793.0;S
0;21490;3.10;MIL;2022-10-01;2022-12-31;Resultado Líquido de Operações Descontinuadas;0.0;S
0;21490;3.11;MIL;2022-10-01;2022-12-31;Lucro/Prejuízo Consolidado do Período;306793.0;S
0;21490;3.99;MIL;2022-10-01;2022-12-31;Lucro por Ação - (Reais / Ação);0.0;N
0;21490;3.01;MIL;2023-10-01;2023-12-31;Receita de Venda de Bens e/ou Serviços;878271.0;S
0;21490;3.02;MIL;2023-10-01;2023-12-31;Custo dos Bens e/ou Serviços Vendidos;-230092.0;S
0;21490;3.03;MIL;2023-10-01;2023-12-31;Resultado Bruto;648179.0;S
0;21490;3.04;MIL;2023-10-01;2023-12-31;Despesas/Receitas Operacionais;-79701.0;S
0;21490;3.05;MIL;2023-10-01;2023-12-31;Resultado Antes do Resultado Financeiro e dos Tributos;568478.0;S
0;21490;3.06;MIL;2023-10-01;2023-12-31;Resultado Financeiro;-183850.0;S
0;21490;3.07;MIL;2023-10-01;2023-12-31;Resultado Antes dos Tributos sobre o Lucro;384628.0;S
0;21490;3.08;MIL;2023-10-01;2023-12-31;Imposto de Renda e Contribuição Social sobre o Lucro;-126259.0;S
0;21490;3.09;MIL;2023-10-01;2023-12-31;Resultado Líquido das Operações Continuadas;258369.0;S
0;21490;3.10;MIL;2023-10-01;2023-12-31;Resultado Líquido de Operações Descontinuadas;0.0;S
0;21490;3.11;MIL;2023-10-01;2023-12-31;Lucro/Prejuízo Consolidado do Período;258369.0;S
0;21490;3.99;MIL;2023-10-01;2023-12-31;Lucro por Ação - (Reais / Ação);0.0;N
0;21490;3.01;MIL;2023-10-01;2023-12-31;Receita de Venda de Bens e/ou Serviços;878271.0;S
0;21490;3.02;MIL;2023-10-01;2023-12-31;Custo dos Bens e/ou Serviços Vendidos;-230092.0;S
0;21490;3.03;MIL;2023-10-01;2023-12-31;Resultado Bruto;648179.0;S
0;21490;3.04;MIL;2023-10-01;2023-12-31;Despesas/Receitas Operacionais;-79701.0;S
0;21490;3.05;MIL;2023-10-01;2023-12-31;Resultado Antes do Resultado Financeiro e dos Tributos;568478.0;S
0;21490;3.06;MIL;2023-10-01;2023-12-31;Resultado Financeiro;-183850.0;S
0;21490;3.07;MIL;2023-10-01;2023-12-31;Resultado Antes dos Tributos sobre o Lucro;384628.0;S
0;21490;3.08;MIL;2023-10-01;2023-12-31;Imposto de Renda e Contribuição Social sobre o Lucro;-126259.0;S
0;21490;3.09;MIL;2023-10-01;2023-12-31;Resultado Líquido das Operações Continuadas;258369.0;S
0;21490;3.10;MIL;2023-10-01;2023-12-31;Resultado Líquido de Operações Descontinuadas;0.0;S
0;21490;3.11;MIL;2023-10-01;2023-12-31;Lucro/Prejuízo Consolidado do Período;258369.0;S
0;21490;3.99;MIL;2023-10-01;2023-12-31;Lucro por Ação - (Reais / Ação);0.0;N
0;21490;3.01;MIL;2023-10-01;2023-12-31;Receita de Venda de Bens e/ou Serviços;878271.0;S
0;21490;3.02;MIL;2023-10-01;2023-12-31;Custo dos Bens e/ou Serviços Vendidos;-230092.0;S
0;21490;3.03;MIL;2023-10-01;2023-12-31;Resultado Bruto;648179.0;S
0;21490;3.04;MIL;2023-10-01;2023-12-31;Despesas/Receitas Operacionais;-79701.0;S
0;21490;3.05;MIL;2023-10-01;2023-12-31;Resultado Antes do Resultado Financeiro e dos Tributos;568478.0;S
0;21490;3.06;MIL;2023-10-01;2023-12-31;Resultado Financeiro;-183850.0;S
0;21490;3.07;MIL;2023-10-01;2023-12-31;Resultado Antes dos Tributos sobre o Lucro;384628.0;S
0;21490;3.08;MIL;2023-10-01;2023-12-31;Imposto de Renda e Contribuição Social sobre o Lucro;-126259.0;S
0;21490;3.09;MIL;2023-10-01;2023-12-31;Resultado Líquido das Operações Continuadas;258369.0;S
0;21490;3.10;MIL;2023-10-01;2023-12-31;Resultado Líquido de Operações Descontinuadas;0.0;S
0;21490;3.11;MIL;2023-10-01;2023-12-31;Lucro/Prejuízo Consolidado do Período;258369.0;S
0;21490;3.99;MIL;2023-10-01;2023-12-31;Lucro por Ação - (Reais / Ação);0.0;N
